Country,Happiness Rank,Happiness Score,Economy (GDP per Capita),Family,Health (Life Expectancy),Freedom,Trust (Government Corruption),Generosity
Nepal,107,-0.5177225364040611,-1.2342459226620666,-0.3634728701545024,-0.248839011489984,-0.006025024168982051,-0.610241120259231,1.0422717989098493
Palestinian Territories,108,-0.5519922288474906,-0.689652514560959,-0.29087690837359054,0.04733239471003773,-1.3344620513561245,-0.2845383010913589,-0.9832434638759413
Albania,109,-0.6389845250500403,0.0034531060895537885,-1.098309507124397,0.75432079205326,-0.3608172673652159,-0.7644643414297048,-0.5567797230701943
Bangladesh,110,-0.6495290458018651,-1.0020193113229434,-2.054244104378333,-0.1212897838309583,0.18467753018017913,-0.10655368146286845,-0.3848741842156793
Sierra Leone,111,-0.6565587263030813,-1.432189262931337,-0.6229752226552857,-2.4390902037294913,-0.4422416045620196,-0.5029082633462124,-0.027487669101471674
Iraq,112,-0.7092813300622024,0.2938640207408455,-0.7581993069052229,-0.20496662625610104,-0.8441234517425186,-0.011417740108147285,-0.35059807982802066
Namibia,113,-0.7101600401248548,-0.05108404072582205,-0.33853446463080045,-0.919303538773094,0.7938777363367906,-0.303963018461981,-1.2351765812460618
Cameroon,114,-0.7637613539466283,-1.0428674640870232,-0.632679760551387,-1.883664931845297,0.3886175720329696,-0.6899276352401085,-0.11876561010755567
Ethiopia,115,-0.7681549042598882,-1.607301403530684,-1.5583723094779378,-0.9266083127851165,-0.027329105620135494,0.30787040495128676,0.39440092429148066
South Africa,116,-0.8112116973298378,0.17088190366899053,0.627819345790655,-1.6250234424256054,0.3711744244370411,-0.48312215588497415,-0.7955874175347561
Sri Lanka,117,-0.8498749400865265,0.046927211531324536,0.2039040663756923,0.27316801281825154,0.945764116391455,-0.5238688886019535,1.703643108516792
India,118,-0.8595407507756989,-0.5191601055242159,-1.8850541374920415,-0.4667574793216943,0.21963277061945027,-0.4553854664301789,0.05734006407673806
Myanmar,119,-0.8674491413395674,-1.4898872787106,-0.35286558454713585,-0.6946926731938423,0.3855839811467212,0.5855083420672013,4.328202672712274
Egypt,120,-0.8964465734070838,0.0001706652424400488,-1.1114745779136814,-0.1594758180375186,-1.2584154434576702,-0.3044147560752513,-0.866839713307788
Armenia,121,-0.8982039935323877,-0.22617186694852398,-0.6351247022693968,0.3639746646084222,-1.5900420835225526,-0.9166999171017893,-1.2353265860792682
Kenya,122,-0.9017188337829961,-1.048459770715439,-0.11743650434675895,-1.1204254004933274,0.23969583761713875,-0.6393330225538371,1.27987945470876
Ukraine,123,-0.9298375557878609,-0.19697030059753576,0.8294330013065554,0.1253666272696067,-1.671259584977112,-1.0781509400845877,-0.2925462093771504
Ghana,124,-0.9720156387951582,-0.7848919278805426,-1.128777242379598,-1.1408087818681922,0.26706710084078894,-0.9488636351666333,-0.22954417943046962
Congo (Kinshasa),125,-0.9755304790457658,-2.1816556086456216,0.049421364285430654,-1.616756362855113,-1.48214277131849,-0.6945353588954654,0.0895911032161102
Georgia,126,-0.9931046802988067,-0.28194904697280915,-2.261123788209947,0.36187508884448744,-0.31979484515344764,1.6368824631924517,-1.310854019598682
